ccode_pew,satis,age,age2
40,7,33,1089
40,8,24,576
40,4,61,3721
40,8,24,576
40,7,45,2025
40,0,43,1849
40,5,23,529
40,10,45,2025
40,8,22,484
40,8,47,2209
40,6,29,841
40,7,27,729
40,8,35,1225
40,8,23,529
40,9,44,1936
40,8,45,2025
40,8,26,676
40,5,33,1089
40,8,28,784
40,8,31,961
40,6,25,625
40,8,28,784
40,8,32,1024
40,7,25,625
40,7,63,3969
40,7,50,2500
40,7,50,2500
40,7,40,1600
40,7,26,676
40,7,27,729
40,7,30,900
40,10,29,841
40,3,63,3969
40,7,36,1296
40,9,36,1296
40,6,64,4096
40,7,42,1764
40,6,39,1521
40,8,29,841
40,8,29,841
40,7,55,3025
40,0,34,1156
40,8,70,4900
40,7,41,1681
40,7,58,3364
40,8,43,1849
40,8,41,1681
40,5,44,1936
40,9,30,900
40,8,59,3481
40,7,34,1156
40,7,25,625
40,5,41,1681
40,9,57,3249
40,9,34,1156
40,7,67,4489
40,8,43,1849
40,5,67,4489
40,7,37,1369
40,7,23,529
40,7,22,484
40,4,45,2025
40,8,57,3249
40,9,70,4900
40,8,31,961
40,7,32,1024
40,7,31,961
40,7,54,2916
40,7,56,3136
40,10,65,4225
40,4,39,1521
40,6,64,4096
40,7,34,1156
40,6,28,784
40,6,26,676
40,9,66,4356
40,4,63,3969
40,10,68,4624
40,8,35,1225
40,9,39,1521
40,8,44,1936
40,7,44,1936
40,10,67,4489
40,10,52,2704
40,3,22,484
40,8,67,4489
40,4,43,1849
40,7,25,625
40,9,27,729
40,6,31,961
40,7,44,1936
40,5,44,1936
40,4,49,2401
40,10,53,2809
40,5,50,2500
40,8,68,4624
40,10,47,2209
40,5,52,2704
40,9,48,2304
40,3,46,2116
40,5,68,4624
40,5,36,1296
40,5,59,3481
40,5,55,3025
40,10,69,4761
40,10,39,1521
40,6,34,1156
40,10,48,2304
40,6,42,1764
40,6,36,1296
40,10,32,1024
40,10,36,1296
40,8,43,1849
40,5,27,729
40,10,24,576
40,7,46,2116
40,8,57,3249
40,8,53,2809
40,10,61,3721
40,7,46,2116
40,5,46,2116
40,8,59,3481
40,9,51,2601
40,8,38,1444
40,5,34,1156
40,8,56,3136
40,5,45,2025
40,7,44,1936
40,7,22,484
40,5,46,2116
40,5,59,3481
40,5,50,2500
40,8,35,1225
40,5,41,1681
40,8,56,3136
40,5,34,1156
40,8,43,1849
40,5,22,484
40,7,28,784
40,5,69,4761
40,7,27,729
40,8,60,3600
40,7,27,729
40,7,54,2916
40,8,38,1444
40,6,22,484
40,5,48,2304
40,8,42,1764
40,6,38,1444
40,8,31,961
40,7,34,1156
40,3,26,676
40,8,34,1156
40,9,48,2304
40,7,51,2601
40,8,33,1089
40,7,27,729
40,7,37,1369
40,10,29,841
40,10,34,1156
40,5,39,1521
40,10,61,3721
40,9,59,3481
40,7,28,784
40,10,41,1681
40,7,21,441
40,8,29,841
40,5,42,1764
40,6,26,676
40,7,29,841
40,8,47,2209
40,9,23,529
40,6,56,3136
40,8,29,841
40,8,46,2116
40,8,22,484
40,7,33,1089
40,6,53,2809
40,6,33,1089
40,7,55,3025
40,8,40,1600
40,8,50,2500
40,6,26,676
40,7,41,1681
40,7,40,1600
40,5,49,2401
40,2,31,961
40,8,52,2704
40,7,45,2025
40,5,43,1849
40,7,44,1936
40,8,29,841
40,8,65,4225
40,5,28,784
40,8,35,1225
40,8,62,3844
40,7,27,729
40,10,65,4225
40,8,52,2704
40,6,46,2116
40,8,48,2304
40,8,58,3364
40,8,38,1444
40,10,50,2500
40,8,47,2209
40,8,62,3844
40,8,45,2025
40,7,21,441
40,8,47,2209
40,5,32,1024
40,7,55,3025
40,8,44,1936
40,10,61,3721
40,7,28,784
40,8,66,4356
40,9,22,484
40,6,42,1764
40,10,47,2209
40,7,59,3481
40,5,29,841
40,3,35,1225
40,8,59,3481
40,5,41,1681
40,5,66,4356
40,8,54,2916
40,5,32,1024
40,5,70,4900
40,5,33,1089
40,8,39,1521
40,0,50,2500
40,9,58,3364
40,5,35,1225
40,9,59,3481
40,8,51,2601
40,7,48,2304
40,8,42,1764
40,10,41,1681
40,8,39,1521
40,6,22,484
40,8,42,1764
40,6,70,4900
40,8,23,529
40,8,51,2601
40,8,68,4624
40,8,28,784
40,6,39,1521
40,7,31,961
40,5,24,576
40,7,51,2601
40,8,64,4096
40,9,56,3136
40,8,41,1681
40,7,34,1156
40,4,41,1681
40,7,66,4356
40,8,50,2500
40,8,40,1600
40,0,44,1936
40,7,57,3249
40,7,27,729
40,8,21,441
40,10,24,576
40,9,60,3600
40,7,32,1024
40,8,70,4900
40,7,55,3025
40,6,33,1089
40,10,58,3364
40,8,51,2601
40,3,26,676
40,9,50,2500
40,4,53,2809
40,5,60,3600
40,7,51,2601
40,7,35,1225
40,5,65,4225
40,4,43,1849
40,5,37,1369
40,8,42,1764
40,10,36,1296
40,2,65,4225
40,7,23,529
40,8,46,2116
40,6,26,676
40,7,48,2304
40,7,39,1521
40,8,43,1849
40,4,50,2500
40,7,55,3025
40,6,64,4096
40,10,23,529
40,8,40,1600
40,7,37,1369
40,8,21,441
40,10,32,1024
40,7,69,4761
40,7,30,900
40,8,39,1521
40,10,38,1444
40,7,30,900
40,5,53,2809
40,8,43,1849
40,5,51,2601
40,8,51,2601
40,8,59,3481
40,8,38,1444
40,10,65,4225
40,6,66,4356
40,7,58,3364
40,3,66,4356
40,10,54,2916
40,6,24,576
40,6,32,1024
40,6,58,3364
40,8,25,625
40,4,29,841
40,8,64,4096
40,5,57,3249
40,5,40,1600
40,9,62,3844
40,6,39,1521
40,7,66,4356
40,8,69,4761
40,7,46,2116
40,5,32,1024
40,7,57,3249
40,8,53,2809
40,7,41,1681
40,6,28,784
40,8,57,3249
40,8,64,4096
40,8,47,2209
40,8,26,676
40,10,52,2704
40,8,38,1444
40,8,27,729
40,6,40,1600
40,7,47,2209
40,6,52,2704
40,8,39,1521
40,7,52,2704
40,5,43,1849
40,8,28,784
40,5,51,2601
40,7,45,2025
40,7,37,1369
40,7,70,4900
40,5,21,441
40,8,70,4900
40,9,43,1849
40,8,49,2401
40,7,49,2401
40,7,35,1225
40,8,39,1521
40,10,61,3721
40,5,35,1225
40,6,25,625
40,8,57,3249
40,4,46,2116
40,7,28,784
40,8,49,2401
40,8,48,2304
40,10,54,2916
40,7,40,1600
40,5,50,2500
40,7,44,1936
40,7,67,4489
40,8,35,1225
40,8,47,2209
40,5,25,625
40,9,47,2209
40,9,39,1521
40,5,29,841
40,5,37,1369
40,5,54,2916
40,6,43,1849
40,9,49,2401
40,8,22,484
40,5,46,2116
40,8,46,2116
40,8,27,729
40,6,30,900
40,7,21,441
40,7,55,3025
40,8,42,1764
40,9,45,2025
40,7,42,1764
40,7,49,2401
40,7,38,1444
40,8,38,1444
40,7,36,1296
40,5,34,1156
40,7,21,441
40,7,43,1849
40,10,60,3600
40,9,67,4489
40,7,31,961
40,6,56,3136
40,7,55,3025
40,8,23,529
40,7,27,729
40,5,50,2500
40,5,63,3969
40,10,26,676
40,8,46,2116
40,4,27,729
40,6,54,2916
40,8,60,3600
40,7,30,900
40,10,33,1089
40,9,62,3844
40,8,44,1936
40,8,42,1764
40,6,46,2116
40,7,26,676
40,7,21,441
40,3,53,2809
40,8,33,1089
40,8,36,1296
40,8,70,4900
40,7,33,1089
40,5,41,1681
40,8,46,2116
40,10,23,529
40,9,65,4225
40,8,57,3249
40,7,55,3025
40,5,45,2025
40,5,52,2704
40,9,26,676
40,8,68,4624
40,8,44,1936
40,7,37,1369
40,1,66,4356
40,6,50,2500
40,8,24,576
40,7,50,2500
40,6,32,1024
40,6,44,1936
40,8,23,529
40,8,59,3481
40,7,54,2916
40,7,44,1936
40,8,69,4761
40,8,47,2209
40,8,48,2304
40,8,28,784
40,5,39,1521
40,7,65,4225
40,8,69,4761
40,8,59,3481
40,7,25,625
40,6,32,1024
40,9,55,3025
40,5,41,1681
40,5,36,1296
40,5,23,529
40,8,34,1156
40,4,41,1681
40,6,38,1444
40,6,64,4096
40,6,24,576
40,8,42,1764
40,4,37,1369
40,5,50,2500
40,8,55,3025
40,8,45,2025
40,8,22,484
40,8,44,1936
40,5,41,1681
40,6,41,1681
40,8,69,4761
40,9,61,3721
40,9,40,1600
40,8,48,2304
40,7,36,1296
40,7,37,1369
40,8,32,1024
40,7,23,529
40,5,41,1681
40,7,37,1369
40,8,48,2304
40,5,42,1764
40,5,59,3481
40,9,37,1369
40,8,40,1600
40,7,57,3249
40,7,40,1600
40,9,52,2704
40,2,23,529
40,9,58,3364
40,5,69,4761
40,6,61,3721
40,6,37,1369
40,8,24,576
40,8,44,1936
40,7,60,3600
40,5,42,1764
40,7,62,3844
40,5,63,3969
40,8,46,2116
40,2,28,784
40,5,27,729
40,9,56,3136
40,8,41,1681
40,9,37,1369
40,10,31,961
40,7,22,484
40,7,44,1936
40,8,50,2500
40,4,36,1296
40,6,57,3249
40,9,45,2025
40,10,56,3136
40,8,38,1444
40,9,68,4624
40,8,22,484
40,6,58,3364
40,8,55,3025
40,7,26,676
40,8,46,2116
40,4,46,2116
40,10,28,784
40,6,50,2500
40,8,42,1764
40,8,34,1156
40,7,59,3481
40,8,48,2304
40,8,55,3025
40,8,65,4225
40,5,38,1444
40,5,30,900
40,6,21,441
40,7,69,4761
40,4,63,3969
40,8,41,1681
40,8,33,1089
40,4,47,2209
40,3,25,625
40,8,65,4225
40,8,50,2500
40,10,37,1369
40,4,47,2209
40,9,55,3025
40,1,63,3969
40,7,54,2916
40,8,62,3844
40,10,47,2209
40,7,37,1369
40,9,69,4761
40,2,45,2025
40,10,48,2304
40,7,64,4096
40,7,46,2116
40,10,57,3249
40,6,70,4900
40,9,34,1156
40,5,68,4624
40,9,23,529
40,8,41,1681
40,8,34,1156
40,10,55,3025
40,7,49,2401
40,8,67,4489
40,8,36,1296
40,8,46,2116
40,5,50,2500
40,5,63,3969
40,6,23,529
40,9,42,1764
40,5,31,961
40,7,46,2116
40,4,36,1296
40,7,41,1681
40,9,40,1600
40,7,43,1849
40,6,28,784
40,9,42,1764
40,9,32,1024
40,9,23,529
40,10,24,576
40,7,23,529
40,5,49,2401
40,5,21,441
40,8,43,1849
40,3,60,3600
40,6,23,529
40,7,44,1936
40,5,61,3721
40,7,65,4225
40,8,36,1296
40,9,70,4900
40,9,60,3600
40,5,57,3249
40,8,56,3136
40,6,34,1156
40,8,37,1369
40,7,35,1225
40,7,68,4624
40,8,31,961
40,10,67,4489
40,7,43,1849
40,6,68,4624
40,8,48,2304
40,6,55,3025
40,6,70,4900
40,7,42,1764
40,9,56,3136
40,10,68,4624
40,7,35,1225
40,9,70,4900
40,7,61,3721
40,8,62,3844
40,7,45,2025
40,10,49,2401
40,5,55,3025
40,5,23,529
40,5,49,2401
40,9,37,1369
40,7,39,1521
40,10,45,2025
40,9,51,2601
40,10,53,2809
40,8,44,1936
40,7,35,1225
40,5,56,3136
40,5,32,1024
40,10,41,1681
40,3,31,961
40,7,38,1444
40,5,43,1849
40,6,31,961
40,3,37,1369
40,8,37,1369
40,6,27,729
40,10,43,1849
40,10,66,4356
40,7,51,2601
40,9,65,4225
40,8,41,1681
40,7,50,2500
40,9,62,3844
40,8,61,3721
40,7,48,2304
40,7,33,1089
40,4,26,676
40,8,41,1681
40,4,36,1296
40,7,59,3481
40,8,30,900
40,8,59,3481
40,8,70,4900
40,8,60,3600
40,8,45,2025
40,4,51,2601
40,7,33,1089
40,8,34,1156
40,8,60,3600
40,7,41,1681
40,8,58,3364
40,8,41,1681
40,5,35,1225
40,8,55,3025
40,6,35,1225
40,8,28,784
40,8,59,3481
40,7,40,1600
40,4,36,1296
40,5,65,4225
40,4,22,484
40,5,30,900
40,7,43,1849
40,5,59,3481
40,6,39,1521
40,7,49,2401
40,7,54,2916
40,5,47,2209
40,7,27,729
40,9,30,900
40,7,68,4624
40,6,54,2916
40,5,25,625
40,10,39,1521
40,3,70,4900
40,8,56,3136
40,7,50,2500
40,7,43,1849
40,7,55,3025
40,7,37,1369
40,4,49,2401
40,8,59,3481
40,6,24,576
40,7,28,784
40,8,61,3721
40,9,67,4489
40,7,46,2116
40,7,40,1600
40,9,34,1156
40,5,64,4096
40,7,29,841
40,6,49,2401
40,3,29,841
40,9,49,2401
40,8,56,3136
40,8,51,2601
